sku	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
16013	0	0	0	0	4	taxable		2	2018-02-12 15:32:24	2018-02-12 14:32:24		Rimauresq C“tes de Provence Blanc Cru Class‚ 2019	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Ce vin au caractŠre min‚ral, gras et bien ‚quilibr‚, d‚voile une finale est longue et rafraŒchissante. Unÿv‚ritable plaisir d‚salt‚rant.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-blanc-2019	2020-08-19 17:45:02	2020-08-19 15:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4086	0	product		0
16180	0	0	0	0	18	taxable		2	2018-02-12 15:36:40	2018-02-12 14:36:40		Rimauresq C“tes de Provence Cru Class‚ Ros‚ 2019	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Frais et d'une belle finesse, cet excellent ros‚ a une robe ros‚e aux chatoiements saumon‚s.ÿSon nez est floral et d‚licat, en bouche, il montre une grande souplesse, beaucoup de fraŒcheur, mais aussi une belle structure.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		rimauresq-cotes-de-provence-cru-classe-rose-2019	2020-08-26 17:15:03	2020-08-26 15:15:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4087	0	product		0
15676	0	0	0	0	0	taxable		2	2018-02-13 09:24:04	2018-02-13 08:24:04		Paul Ginglinger Gewurztraminer Wahlenbourg 2017	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Wahlenbourg est le nom d'un des trois chƒteaux surplombant Eguisheim et Husseren-les-Chƒteaux. Ce gewurztraminer est un assemblage de diff‚rentes parcelles issues des lieux-dits Felsacker, Sundgass et Hissererweg, trois terroirs … dominante calcaire imprimant un style particuliŠrement fruit‚, vif et sapide au vin. Invariablement, la cuv‚e Walhenbourg constitue un gewurztraminer de gastronomie, jouant la finesse et l'‚l‚gance.

</div>
</section></div>
</div>
</div>
</div>"	publish	closed	closed		ginglinger-gewurzt-wahlenbourg-2017	2020-08-25 14:00:04	2020-08-25 12:00:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4094	0	product		0
16120	0	0	0	0	4	taxable		2	2018-02-13 09:31:50	2018-02-13 08:31:50		Paul Ginglinger Muscat Caroline 2018	Caroline est constitu‚e pour majorit‚ de muscat Ottonel sur le lieu-dit Mamsellenloch et de muscat d'Alsace … petits grains sur le lieu-dit Pflanzer. L'Ottonel apporte toute l'exub‚rance et la finesse aromatique que l'on est en droit d'attendre d'un muscat, tandis que le muscat … petits grains confŠre au vin une belle structure acide et donc un meilleur potentiel de vieillissement.	publish	closed	closed		paul-ginglinger-muscat-caroline-2018	2020-08-20 09:30:16	2020-08-20 07:30:16		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4095	0	product		0
15564	0	0	0	0	0	taxable		2	2018-02-13 09:42:25	2018-02-13 08:42:25		Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015	Il provient d'une unique parcelle situ‚e en plein c?ur du Grand Cru sur le lieu-dit Oberer Striebicher. Ce Pinot Gris y puise une grande puissance, anoblie par la rigueur caract‚ristique du cru. Il s'exprime ainsi sur un corps imposant tout en conservant une structure droite et pr‚cise.	publish	closed	closed		paul-ginglinger-pinot-gris-gc-eichberg-2015	2020-08-21 17:35:02	2020-08-21 15:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4096	0	product		0
15675	0	0	0	0	1	taxable		2	2018-02-13 09:48:06	2018-02-13 08:48:06		Paul Ginglinger Pinot Gris Les Prelats 2018	Les Pr‚lats est un assemblage de nombreuses parcelles situ‚es sur les lieux-dits Altengarten, Krumling, Morschwihrerweg, Fuchsloch, Kleiner Eich et Stich. Cette grande diversit‚ apporte des composantes compl‚mentaires qui concourent … la complexit‚ de l'assemblage. Cette cuv‚e pr‚sente de fa‡on r‚currente un fruit‚ d‚licat et une bouche grasse s'‚tirant autour d'une trŠs l‚gŠre rondeur.	publish	closed	closed		paul-ginglinger-pinot-gris-prelats-2018	2020-08-25 14:00:04	2020-08-25 12:00:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4097	0	product		0
15378	0	0	0	0	1	taxable		2	2018-02-13 09:51:50	2018-02-13 08:51:50		Paul Ginglinger Pinot Noir Les Rocailles 2016	Les Rocailles provient d'une parcelle du lieu-dit Mittlerer Eich, au c?ur du Grand Cru Eichberg.ÿLe pinot noir qui en r‚sulte est un rouge de grande concentration, intens‚ment color‚. Le bouquet est centr‚ sur des notes de fruits noirs. La structure imposante s'appuie sur une assise tannique g‚n‚reuseÿ; ces tanins, fins et serr‚s, sont id‚alement enrob‚s par la matiŠre.	publish	closed	closed		paul-ginglinger-pinot-noir-les-rocailles-2016	2020-08-25 14:00:03	2020-08-25 12:00:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4098	0	product		0
15813	0	0	0	0	0	taxable		2	2018-02-13 09:57:24	2018-02-13 08:57:24		Paul Ginglinger Riesling Drei Exa 2018	Drei Exa fait r‚f‚rence … son village d'origine, Eguisheim (Exa) et aux trois chƒteaux qui surplombent le village. C'est un assemblage de trŠs belles parcelles … dominante calcaro-gr‚seuse jouxtant le Grand Cru Pfersigberg. Il se caract‚rise avant tout par sa finesse et son ‚l‚gance. Le bouquet offre un fruit‚ d‚licat qui s'affirme avec l'ƒge. L'‚quilibre en bouche est longiligne, caract‚ristique des grands terroirs … dominante calcaire.	publish	closed	closed		paul-ginglinger-riesling-drei-exa-2018	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4099	0	product		0
13416	0	0	0	0	0	taxable		2	2018-02-13 10:04:03	2018-02-13 09:04:03		Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016	Moelleux et cors‚, riches ar“mes de fruits et d'‚pices, long en bouche... Les grands crus du Zotzenberg se distinguent par leur grande finesse et un corps exceptionnel.	publish	closed	closed		boeckel-gewurzt-gc-zotzenberg-2016	2020-08-25 09:55:02	2020-08-25 07:55:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4100	0	product		0
14905	0	0	0	0	0	taxable		2	2018-02-13 10:11:16	2018-02-13 09:11:16		Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016	Vin moelleux et fruit‚, ar“me de pˆche de vigne, belle finesse, long en bouche et capiteux.	publish	closed	closed		emile-boeckel-pinot-gris-gc-zotzenberg-2016	2020-08-25 18:45:02	2020-08-25 16:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4101	0	product		0
15767	0	0	0	0	1	taxable		2	2018-02-13 10:14:48	2018-02-13 09:14:48		Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017	Unique terroir o— le Sylvaner peut ˆtre class‚ Grand Cru. Un nez d'agrumes et de fruits m–rs. En bouche c'est un vin qui allie richesse et finesse : puissant, ample et gras … l'attaque, ‚quilibr‚ et vif en finale.	publish	closed	closed		emile-boeckel-sylvaner-grand-cru-zotzenberg-2017	2020-08-25 18:25:02	2020-08-25 16:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4102	0	product		0
16505	0	0	0	0	12	taxable		2	2018-02-13 10:19:23	2018-02-13 09:19:23		Emile Boeckel Riesling Grand Cru Wiebelsberg 2016	Vin sec et typ‚, trŠs floral, au fruit‚ d‚licat. Belle finesse avec des nuances min‚rales. Long en bouche, corps noble et rac‚.	publish	closed	closed		emile-boeckel-riesling-gc-wiebelsberg-2016	2020-08-20 09:30:18	2020-08-20 07:30:18		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4103	0	product		0
15683	0	0	0	0	12	taxable		2	2018-02-13 10:23:45	2018-02-13 09:23:45		Emile Boeckel Riesling Brandluft 2018	Le riesling Brandluft est ‚lev‚, vinifi‚ et commercialis‚ depuis plus de 100 ans par la maison Boeckel.ÿIl est sec, typ‚, fruit‚ et gras. Un super rapport qualit‚-prix.	publish	closed	closed		emile-boeckel-riesling-brandluft-2018	2020-08-26 15:55:03	2020-08-26 13:55:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4104	0	product		0
16504	0	0	0	0	5	taxable		2	2018-02-13 10:31:33	2018-02-13 09:31:33		Emile Boeckel Sylvaner Vieilles Vignes 2019	Vin fortement fruit‚, trŠs bonne longueur en bouche, agr‚able et d‚salt‚rant.ÿParcelles situ‚es sur les coteaux de Mittelbergheim. Le sol est compos‚ de calcaire qui retient l'humidit‚ et r‚siste … la s‚cheresse.	publish	closed	closed		emile-boeckel-sylvaner-vieilles-vignes-2019	2020-08-27 09:28:39	2020-08-27 07:28:39		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4105	0	product		0
15787	0	0	0	0	6	taxable		2	2018-02-13 10:36:10	2018-02-13 09:36:10		Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018	Vin l‚gŠrement bois‚, aux tanins soyeux, riche et corpulent. Elevage en barriques (15% de bois neuf) 10 mois.	publish	closed	closed		emile-boeckel-pinot-noir-barriques-2018	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4106	0	product		0
14800	0	0	0	0	0	taxable		2	2018-02-13 10:48:51	2018-02-13 09:48:51		Emile Boeckel Pinot Noir Terres Rouges 2016	Lieu-dit 'Rotland', fait partie du Zotzenberg situ‚ sur la commune de Mittelbergheim, exposition Sud et Est. Elevage sous bois pendant 18 mois.	publish	closed	closed		emile-boeckel-pinot-noir-terres-rouges-2016	2020-08-22 10:05:02	2020-08-22 08:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4107	0	product		0
15353	0	0	0	0	2	taxable		2	2018-02-13 10:56:04	2018-02-13 09:56:04		Zind-Humbrecht Riesling Herrenweg de Turckheim 2017	Le nez est tout en finesse, encore contenu et pr‚sage un beau caractŠre min‚ral.ÿ Le palais reste frais trŠs longtemps, mˆme aprŠs une longue ouverture de la bouteille. L'acidit‚ est m–re, fait saliver, et, surtout, donne vraiment envie de reprendre un deuxiŠme verreÿ! Belle r‚ussite pour ce terroir.	publish	closed	closed		zind-humbrecht-riesling-herrenweg-turckheim-2017	2020-06-03 14:35:02	2020-06-03 12:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4108	0	product		0
15382	0	0	0	0	0	taxable		2	2018-02-13 11:08:45	2018-02-13 10:08:45		Zind-Humbrecht Riesling Grand Cru Rangen De Thann Clos Saint-Urbain 2017	Le nez est puissant, dominant, riche, sur la fum‚e et la pierre. Il s'ouvre trŠs doucement … l'ouverture sur plus de fruit et aussi un caractŠre presque m‚dicinal, mais il faut ˆtre patient dans la jeunesse et lui donner du temps. La structure est serr‚e, dense, complexe et se construit principalement sur la min‚ralit‚ au go–t sal‚ ind‚niable et la structure tannique bien pr‚sente dans ce vin. L'acidit‚ apporte de la fraŒcheur, mais est au second plan par rapport aux autres constituants du vin. Ce Rangen est encore … la fois s‚vŠre et enthousiasmant.	publish	closed	closed		zind-humbrecht-riesling-gc-rangen-thann-clos-st-urbain-2017	2020-02-08 11:45:02	2020-02-08 10:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4115	0	product		0
15339	0	0	0	0	0	taxable		2	2018-02-13 11:39:19	2018-02-13 10:39:19		Zind-Humbrecht Pinot Gris Roche Calcaire 2017	Nez min‚ral sur le caillou, fum‚ discret sur une l‚gŠre r‚duction typ‚e Windsbuhl. Belle complexit‚ de bouche de type trŠs sec. TrŠs joli ‚quilibre, serr‚, dense, pr‚cis et fin. Ar“mes tout aussi fum‚s en bouche. Ce vin est sapide et agr‚able … boire. Certainement de belle garde. Les tanins sont discrets mais toutefois pr‚sents en finale avec un amer noble qui renforce la caractŠre sec du vin.	publish	closed	closed		zind-humbrecht-pinot-gris-roche-calcaire-2017	2020-03-13 09:30:12	2020-03-13 08:30:12		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4130	0	product		0
11668	0	0	0	0	0	taxable		2	2018-02-13 11:43:55	2018-02-13 10:43:55		Zind-Humbrecht Pinot Gris Grand Cru Rangen De Thann Clos Saint-Urbain 2012	Le nez d‚voile d‚j… une belle intensit‚ de fruit. Il est facile de ressentir le besoin de ce vin de continuer … ‚voluer, mais le verre d‚borde litt‚ralement d'ar“mes propres au Rangen (fum‚e l‚gŠre, fruits blancs, tourbe, pierre … fusil?). Ce vin d‚gage une sensation de s‚r‚nit‚ et d'achŠvement, confirm‚ par une bouche ample et d‚licate. La finale est trŠs longue mais ce vin aura besoin de quelques ann‚es de vieillissement en bouteille et b‚n‚ficiera d'un passage … l'air avant le service.	publish	closed	closed		zind-humbrecht-pinot-gris-grand-cru-rangen-de-thann-clos-saint-urbain-2012	2020-02-20 09:55:02	2020-02-20 08:55:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4132	0	product		0
13209	0	0	0	0	0	taxable		2	2018-02-13 11:49:42	2018-02-13 10:49:42		Zind-Humbrecht Muscat Grand Cru Goldert 2015	Le nez est impressionnant et d‚j… trŠs expressif. Au palais on retrouve puissance et g‚n‚rosit‚, bien maitris‚es par le caractŠre fort du cru. L'acidit‚ est pure, droite et signe d'une belle maturit‚ÿ: trŠs salivante. Au d‚part trŠs r‚ducteur, ce vin aura su s'‚lever et s'ouvrir pendant les 18 mois pass‚s sur lies totales. Vin volumineux mais aussi brillant, il m‚rite encore du tempsÿ!	publish	closed	closed		zind-humbrecht-muscat-gc-goldert-2015	2019-10-04 09:30:07	2019-10-04 07:30:07		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4137	0	product		0
15341	0	0	0	0	6	taxable		2	2018-02-13 11:54:31	2018-02-13 10:54:31		Zind-Humbrecht Zind 2017	Le Zind est traditionnellement compos‚ d'un assemblage des parcelles de Chardonnay (70%) et Auxerrois (30%) situ‚es sur le terroir calcaire du Clos Windsbuhl … Hunawihr.ÿ Le nez pr‚sente une belle aromatique (agrumes, pierres mouill‚es, fruits blancs?) et s'est bien ouvert aprŠs la mise en bouteille. L'attaque est fluide et il est possible de ressentir une texture souple, juteuse et sapide. Le vin s'‚quilibre autour d'un contraste entre une sensation de vivacit‚ d'un c“t‚ et une largeur enveloppante de l'autre. Le toucher de bouche est trŠs salin. Le Zind 2017 est sans ‚quivoque un grand vin de garde.	publish	closed	closed		zind-humbrecht-vdf-zind-2017	2020-07-28 15:05:02	2020-07-28 13:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4138	0	product		0
13217	0	0	0	0	0	taxable		2	2018-02-13 11:58:08	2018-02-13 10:58:08		Zind-Humbrecht Gewurztraminer Grand Cru Rangen De Thann Clos Saint-Urbain 2013	Le nez, bien qu'‚tant encore ferm‚, exprime toute la complexit‚ du cruÿ: ar“mes de fum‚e, pierre … fusil, tourbe? Le palais montre une belle structure puissante et riche o— l'on retrouve … nouveau des ar“mes de pierre, cendres et ‚pices. L'harmonie du 2013 est bƒtie autour d'une belle acidit‚, un l‚ger moelleux et des tanins. La finale est encore sur sa r‚serve mais laisse pr‚sager d'un trŠs bel avenir.	publish	closed	closed		zind-humbrecht-gewurzt-grand-cru-rangen-de-thann-clos-saint-urbain-2013	2019-07-08 09:30:39	2019-07-08 07:30:39		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4139	0	product		0
304	0	0	0	0	40	taxable		2	2018-02-13 12:57:44	2018-02-13 11:57:44		Champagne Gosset Grande R‚serve	Le nez, ouvert et expressif, ‚voque les fruits rouges m–rs (cassis), le froment, les fruits secs, le pain d'‚pice, la confiture de vieux gar‡on...La bouche est domin‚e par une tension min‚rale rafraŒchissante associ‚e … un go–t chaleureux et consistantÿfaisant ‚cho … la richesse et au charnu du vin. Sous une expression dense de fruits m–rs et secs, apparaŒt en filigrane une fraŒcheur discrŠte. Une ossature subtile et rac‚e, signature des champagnes Gosset.	publish	closed	closed		gosset-champagne-grande-reserve	2020-08-27 11:25:02	2020-08-27 09:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4141	0	product		0
11641	0	0	0	0	30	taxable		2	2018-02-13 13:08:44	2018-02-13 12:08:44		Champagne Gosset Grand Mill‚sime 2006	L'attaque est ample, gourmande avec une belle vinosite avec de subtiles notes de vanille. La fin est franche avec de l'acidite, ce qui apporte cet equilibre de fraŒcheur. Les ar“mes d'agrumes s'expriment clairement dans cette cuvee : ar“mes acidules de citron et de pamplemousse, completes par des notes de fruits (poire, prunes) venant confirmer le nez mais egalement des ar“mes de fruits secs, de noix fraŒches en bouche. La finale agreablement persistante, d'une salinite rafraŒchissante, se prolonge sur des notes de citron jaune.	publish	closed	closed		champagne-gosset-grand-millesime-2006	2020-08-20 09:30:03	2020-08-20 07:30:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4142	0	product		0
1662	0	0	0	0	87	taxable		2	2018-02-13 13:17:25	2018-02-13 12:17:25		Champagne Gosset Grand Ros‚	"Le nez exprime sans d‚tour la fraise, dans sa forme fraŒche comme dans celle de confiture ou de fruits cuits.ÿLa bouche est structur‚eÿtout en ‚tant dans cette constante d'‚quilibre entre tension de fraŒcheur et rondeur de fruit‚. Elle est domin‚e par le pulpeux du fruit rouge telle la fraise des bois (crŠme ou coulis) procurant une sensation douce et enrobante. Un champagne d'apparence accessible et simple dans sa jeunesse mais dont la maturation conservera voire intensifiera la beaut‚.<a id=""eztoc494_0_3"" name=""eztoc494_0_3""></a>"	publish	closed	closed		champagne-gosset-grand-rose	2020-08-14 16:45:03	2020-08-14 14:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4144	0	product		0
1360	0	0	0	0	0	taxable		2	2018-02-13 13:26:34	2018-02-13 12:26:34		Champagne Mailly Grand Cru Brut R‚serve	Un oeil jaune d'or iridescent, un nez ‚panoui et fruit‚, une bouche franche, un vrai sourire. Les bulles exaltent ce vin jeune et fougueux, toujours sensuel, par des notes fruit‚es, amples et profondes. Les parfums d'un pain l‚gŠrement toast‚, agr‚ment‚ de beurre frais, animent les papilles et les conversations.	publish	closed	closed		champagne-mailly-gc-brut-reserve	2020-08-26 18:05:02	2020-08-26 16:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4146	0	product		0
15648	0	0	0	0	3	taxable		2	2018-02-13 13:32:49	2018-02-13 12:32:49		Champagne Mailly Grand Cru Extra Brut Mill‚sim‚ 2012	L'or riche et profond de sa structure met tout particuliŠrement en ‚vidence la finesse des bulles et la luminosit‚ de ce champagne. Un nez d'aub‚pine, de pain bien cuit avec des ar“mes de noix, noisettes et amandes, annonce un vin de grande pl‚nitude. Les ar“mes de torr‚faction en bouche attisent les sensations d'agrumes et se marient parfaitement … la complexit‚ des fruits secs jusqu'… des rappels cacaot‚s	publish	closed	closed		champagne-mailly-grand-cru-extra-brut-2012	2020-08-27 17:05:02	2020-08-27 15:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4147	0	product		0
1364	0	0	0	0	0	taxable		2	2018-02-13 13:36:44	2018-02-13 12:36:44		Champagne Mailly Grand Cru Brut Ros‚	Une somptueuse robe rose lumineuse habille cette bouteille transparente. Imm‚diatement la finesse des fruits rouges, groseilles, framboises et fraises embaument votre nez et tapissent le palais. Une bouche charpent‚e, ample, au charme suave de p‚tales de rose complŠte votre plaisir.	publish	closed	closed		champagne-mailly-grand-cru-brut-rose	2020-08-08 10:45:03	2020-08-08 08:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4148	0	product		0
